id,category,name,subtitle,url,date_published,rating_value,rating_count,rating_ratio,price_category,price,price_currency,has_in_app_purchases,author_name,author_url,description
778555034,Photo & Video,"Words Photos, Watermark Maker","Qoute Advertisement, Quotes",https://apps.apple.com/us/app/words-photos-watermark-maker/id778555034,2014-02-10,4.4,25678,75-10-6-3-7,free,0,USD,Offers In-App Purchases,Grey Desk SA,https://apps.apple.com/us/developer/grey-desk-sa/id920776357,"Text on photos and videos is a brand new way to express yourself. Add real-time text and filters directly to your camera! In only a few seconds you can add captions, quotes or anything else you can think of to your camera and share quickly and easily with your friends.  ADD TEXT USING AMAZING FONTS: Add custom typography directly to your camera with very artistic fonts. Choose from a huge selection of powerful fonts that will make your photos awesome and engaging.  SUPERB REAL-TIME FILTERS: Create beautiful photos with real-time filters. There are so many types of them: vintage, artistic and funny! With a single tap, you can transform a soulless pic into a work of art!  You can import your photos from Facebook &amp; Instagram which makes it all so much easier!  ADDITIONAL FEATURES:  - Rotate text using gestures  - Add multiple lines of text  - 1-Tap sharing on Facebook, Twitter, Flickr, Tumblr etc.  Text on Photos Subscription options:   1. Title of publication or service: Text on Photos Premium   2. Length of subscription &amp; Price of subscription, and price per unit if appropriate: - Annual (First 3 day free trial)  - Monthly (First 3 day free trial) - Weekly (First 3 day free trial) 3. Price of subscription:  - 3 day free trial then $49.99 per year - 3 day free trial then $9.99 per month - 3 day free trial then $3.99 per week  4. Payment will be charged to iTunes Account at confirmation of purchase   5. Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. You can turn of the auto-renew subscription from iPhone setting  6. Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal  7. Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase  8. Privacy Policy: https://www.textonphotosandvideos.com/site/privacy-policy  9. Terms of use: https://www.textonphotosandvideos.com/site/term-conditions 10. Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication where applicable  11. Text on Photos adds the great features above and are available through an auto-renewing subscription. Subscriptions will be charged to your credit card through your iTunes account. Your subscription will automatically renew unless cancelled at least 24 hours before the end of your current subscription, and you can cancel a subscription during the active period. You can manage your subscription at any time, either by viewing your account in iTunes from your Mac or PC, or Account Settings on your device after purchase 12. Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable  13. Contact us at : https://www.textonphotosandvideos.com/contact Thank you! Disclaimer: All Text on Photos users will be required to sign up for an auto-renewable In-App Purchase before you are able to access the app."
393476155,Photo & Video,Faceover Lite: Photo Face Swap,"Crop, cut, edit, copy & paste",https://apps.apple.com/us/app/faceover-lite-photo-face-swap/id393476155,2010-10-12,4.8,7734,86-9-3-1-2,free,0,USD,Offers In-App Purchases,Revelary,https://apps.apple.com/us/developer/revelary/id319915971,"Want to make your friends laugh? Then you've found the right app! Faceover Lite lets you easily copy faces between people in your photos--and it even looks real. Best of all, it's free. Apply amazing photo editing effects with your iPhone, iPad or iPod Touch. Use Faceover Lite to edit, save and share any photo from your library. Quickly create high quality effects by copying, pasting, swapping, flipping and rotating images. It's simple to use and the results are realistic and hilarious. Get photos of your friends and use Faceover Lite to swap their faces. Copy the eyes of a celebrity and paste them onto a photo of yourself. Copy and paste the dog's face over everybody in the family portrait. Or even do some serious photo editing. The possibilities are endless but be warned--this app is very entertaining. You'll soon be trying to Faceover everyone you know! ------------------------------ Check out some of the 5-star reviews written by other delighted customers: ""I love this App. It has quickly become my favorite. Too much fun!!!!"" -IM IQ ""Never had so much fun with an app before. Easy to use."" -Smiling Dan ""This app is really great!!! I am a very hard person to please when it comes to apps, but I really love this one : )"" -Jeff Fillingim-Selk ""It's so much fun! And it's really funny to put people's faces in such a great picture! I'm addicted!"" -Sophia Gabrielle ""Best face swapping app out there. You can swap between photos of your own I couldn't find that anywhere else"" -Jahhhdhjf"
857842841,Photo & Video,Vont - Text on Videos,Video & Typography,https://apps.apple.com/us/app/vont-text-on-videos/id857842841,2014-04-24,4.6,2601,84-7-3-1-4,free,0,USD,Offers In-App Purchases,youthhr,https://apps.apple.com/us/developer/youthhr/id368416996,"Vont is a simple app that allows you to add text to videos.  ・ More than 400 fonts are available.  ・ You can install other fonts.  ・ Text size is changeable.  ・ Text color is changeable.  ・ Text gradient is changeable.  ・ Text's stroke color is changeable.  ・ Text's shadow color is changeable.  ・ Text's background color is changeable.  ・ Text is rotatable.  ・ Text kerning is changeable.  ・ Line spacing is changeable.  ・ Curved text  ・ URL scheme: vont://  Try Phonto app, if you want to add text to photos. Phonto is a free app that is available on the App Store. -------------------------------- LANGUAGE -------------------------------- Vont supports only English (US), Chinese and Japanese, so when the priority of Chinese (or Japanese) in your setting was higher than English, Vont would be launched as Chinese (or Japanese) mode. To solve this problem… 1. Open the Settings app. 2. Choose 'English' in 'General' &gt; 'Language &amp; Region' &gt; 'iPhone Language'. 3. Turn back your 'iPhone Language' to your favorite language. --------------------------------  HOW TO INSTALL FONTS  --------------------------------  Using iTunes, you can copy font files between your computer and Vont on your iOS device.  1. Select your iOS device from the Devices section of iTunes.  2. Click the Apps tab and scroll down to the bottom of the page.  3. Select ""Vont"" in the ""File Sharing"" section.  4. Drag and drop .ttf or .otf font files into ""Documents"".  5. Restart Vont.  More detail about how to install fonts. https://vont.phon.to/install_fonts - Using videos below as screenshots http://www.videezy.com/nature/180-red-flowers http://www.videezy.com/abstract/160-roadtrip-abstract-stock-video"
1439415992,Photo & Video,Filto: Video Filters & Editing,Photo Editor & Glitch Effect,https://apps.apple.com/us/app/filto-video-filters-editing/id1439415992,2018-11-28,4.6,47766,80-9-5-2-4,free,0,USD,Offers In-App Purchases,"Pinso, Inc.",https://apps.apple.com/us/developer/pinso-inc/id1386620072,"Cool Guys’ 1st Simple &amp; Chic Video Editor Choice! Want to get more likes on Instagram and Facebook? Filto is the most fashionable tip I won’t tell others! Filto is a cool short video and photo editor with vintage filters, aesthetic effects, fancy stickers, original music and other advanced functions. Coupled with ""Slow-Mo"", ""Photo to Video"" and other abundant and fun gameplay, let you fully release your creativity and inspiration! 【We have the most swag EFFECTS】 - No more time wasting on choosing which to add on, we offer the  trendiest effects such as Glitch, Retro, VHS, Christmas, Lo-fi, Aesthetic, Neon, Mirror, Split, Trippy, Sparkling and so on. - Support adding effects in segments, highlight every stunning moments, letting you get more like or follow on Tiktok and Instargram!   【Enhance your videos with live FILTERS】 -Film, Vintage, Sparkle Polaroid, Rainbow, Lomo, Streamer, Starry, Retro, Rain, Snow, Bling and other filters are carefully-selected for you to cater to all your needs. -Massive live filters are updated in real time for you 【 Customize Video through fine ADJUSTMENT】 - Basic editing tools like Exposure, Contrast, Saturation, and so on…to enhance the visual aesthetics of videos/photos. - Adjust the ratio of videos and photos in few seconds. Make it ready for social media like Instagram, Facebook, Youtube and so on. - Adjust video status-Clip, Reverse, Rotate, Speed 【Fancy STICKERS and original MUSIC are waiting for you】 -Tired of seeing the same photos, different styles of stickers make you special! Rainbow, Facula, Snow, Starry Sky, Christmas, Shadow and other style stickers waiting for you to pick! -There are a variety of tracks are provided for you, you can pick what you like! - Tell you secretly, you can download the Tiktok video to extract the music you want. 【More SURPRISES await your discovery】 -Provide the trendy gameplay and premium content recommendation in the homepage, letting you get a lot of tips for editing videos and photos. -Multiple speeds are available to choose, and the most stylish new play “Slow Motion + Effect” is waiting for you. Let your videos rock everybody! - Support photo to video, making your photos more vividly. Filto PRO Subscriptions * You can subscribe for Filto PRO Subscriptions to all features and content offered for purchase within the app. Filto offers monthly, annual and one time purchase subscriptions. The subscription prices are:  (i) $5.99 / 1 Month (ii) $35.99 / 1 Year (iii) $14.99 / 3 Month (iv) $4.99 / 1 week -You can subscribe to a monthly plan ($5.99 billed once a month), or a yearly plan ($19.99 billed once a year) that comes with a 3 days free trial. Also you can purchase it permantly ($36.99 billed one time). The prices are in US dollars. Pricing in other countries may vary and actual charges may be converted to your local currency depending on the country of residence. -Payment will be charged to iTunes Account at confirmation of purchase. -Subscriptions automatically renew unless auto-renew is turned off at least 24-hours before the end of the current period. -Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal. -Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase. -Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable. Terms of use: http://gpmedia.ufile.ucloud.com.cn/filto/termsofuse.html Privacy policy:  http://gpmedia.ufile.ucloud.com.cn/filto/privacypolicy.html Thanks for reading, to contact us:  Mail : contact@pinsotech.com Facebook：https://www.facebook.com/Filto-304348330178551/ We value your feedback and comments. If you like Filto, please rate it on App Store. Thanks for your support and we will continue to devote our best efforts to offer excellent Apps for you! Best regards, Filto Team "
880953154,Photo & Video,Video Merger-Music Editor Crop,Combine Multiple Videos,https://apps.apple.com/us/app/video-merger-music-editor-crop/id880953154,2014-06-10,1.7,234,10-5-5-3-76,free,0,USD,No,out thinking limited,https://apps.apple.com/us/developer/out-thinking-limited/id531344384,"Want to Merge Videos? then Download our Free Video Merger app to your iPhone, iPod or iPad, and easily merge videos on your device. Instagram app recently removed Merging of videos so download this app to use that feature for free. This app is one of the Most *POPULAR APP* to Combine multiple videos into one video.  ++++Key Features of our Video Merger App++++ * Combine multiple videos right on your device * Easily add lot of different Effects to videos with our “Effects” option on this app  * Very simple user interface, easy to understand * Supports Portrait, Landscape and Square orientation Video output * Add music to your video. * You can change the background color of the video * You can also add Patterns to your video * Save the combined video to your device or share it on any Social networking sites * Crop: Now we added crop option to our VideoMerger app. You can now crop your video easily. We also provided aspect ratio as well. * Add audio to a particular portion of a video. * Trim, cut, reverse and flip the video. * Add text, stickers to a selected portion of a video. * Set the video speed and adjust the volume of the video. Steps to Merge videos by adding effects with our Video Merger Pro App: 1. Select orientation of your output video( Portrait , Landscape , Square) 2. Click on 'Add' button to select videos 3. Select your music from music library by clicking on 'Music' button 4. Select a video fit option for the video. 5. Set the speed and volume for the video.  6. Choose an audio for a selected portion of a video. 7. Trim, cut, reverse and flip the video. 8. Select stickers and add text to a selected portion of a video. 9. To watch the preview click on 'Play' button 10. Share your merged video by clicking on 'Share' button Merging video with our video merger app is very easy, fast and of course its free.  This is the best app to combine multiple videos into single video or best app for joining videos together on your iPhone, iPod or iPad.  ****Reviews By Users**** This app has helped me so much with my work projects I love it!!! –Kassidy158459 love it so far! I really wanted to merge my videos! –GAMER-GAL  Super easy to navigate! –MissiKay I've always wanted to be able to merge videos... Now I can! It's simple and easy...It only takes about 2 minutes and turns out awesome  -by GG and AA ************************  [=========DOWNLOAD NOW =========]"
1452800619,Photo & Video,Photo Editor゜,Filters & old picture effects,https://apps.apple.com/us/app/photo-editor/id1452800619,2019-05-25,4.5,34903,76-9-6-3-6,free,0,USD,Offers In-App Purchases,"Easy Tiger Apps, LLC.",https://apps.apple.com/us/developer/easy-tiger-apps-llc/id570748343,"Photo Editor will enhance the beauty and magic of any of your photos. With a single tap, you can now add hand-made crafted filters, light leaks, original gradients and much more. Photo Editor offers a wide range of filters and overlays to get creative, turning your ordinary iPhone shots into beautiful, one of a kind images with unique colors and contrast. Create your own look with exclusive curated gradients, authentic filters, and professional-grade adjustments. With the simple sharing tools, inspiring others is made easy. Features - Filters - Light leaks - Gradients - FX - Grain effect - Import photos from gallery You'll find light leaks, tasteful grain, and perfectly tuned gradients. Easily adjust the opacity to suit your needs. With Photo Editor, you can achieve perfection effortlessly. With is elegant and intuitive user-interface, editing your photos to your liking has never been easier! All you have to do is choose a photo from your library or take a picture using the application, apply the filters and gradients you want and save the result in your gallery or share it on social media. Now you can create beautiful pictures with all the tools and effects you need to edit your photos to perfection. Terms of service: https://bendingspoons.com/tos.html?app=generic&amp;version=0.1.0 Privacy policy: https://bendingspoons.com/privacy.html?app=generic&amp;version=0.1.0 Have a feature request you would like to see in a future version of the app? Do not hesitate to contact us at photoeditor@bendingspoons.com "
448162988,Photo & Video,My Sketch - Pencil Drawing Sketches,,https://apps.apple.com/us/app/my-sketch-pencil-drawing-sketches/id448162988,2011-08-02,4.4,906,69-17-6-4-5,free,0,USD,No,Miinu Limited,https://apps.apple.com/us/developer/miinu-limited/id796927321,"My Sketch - The best sketch maker with 11 million users is *FREE* for limited time! Get it today! Achievements ========================================= Featured by Apple for New and Noteworthy Achieved Top 5 paid iPad Photography Achieved Top 10 paid iPhone Photography Top 10 Photography in more than 15 Countries Features ========================================================= Turn your photos to Beautiful Realistic Sketch  Create unlimited sketches High Resolution Photos can be taken directly from Camera or Photo Album Choose 20 different type of Sketches Adjustment of Brightness and Contrast to achieve the best Sketch Results Sharing via Facebook,Twitter, Tumblr,Flickr and E-mail Why are we different from the other Sketch Application? ========================================================= We use complex algorithm to achieve REALISTIC and NEAR PERFECTION Sketch Our Sketch can be saved into High Resolution and suitable for printing Our Sketch retain the original quality of the Photo without destroying or distorting it. Customer's Reviews ========================================= THE best sketch maker in appstore This app is amazing Worth every penny!! Great app, a must to have ! Best Regards,  My Sketch Team"
633335631,Photo & Video,"Perfect Video Editor, Collage","Green Screen, Movie Maker",https://apps.apple.com/us/app/perfect-video-editor-collage/id633335631,2013-04-22,4.5,3968,80-9-2-2-7,free,0,USD,Offers In-App Purchases,yinfeng tang,https://apps.apple.com/us/developer/yinfeng-tang/id598542904,"Perfect Video is a really EASY TO USE and Full featured video/slideshow editing app. It lets you quickly Trim, Merge, Split, Reverse, Rotate, Mirror, Flip and Crop clips, add Subtitles, add Mosaic, add Watermark, Photos, and Text, pick Transitions, add Music and Recordings, and export your video clips. [PREMIUM FEATURES] 1. Keyframe animations: Various editing operations can add key points. 2. Picture in Picture Video. 3. Split Screen: Playing two videos side-by-side. 4. Chroma Key (Green/Blue Screen): Replace the video solid background with a video or photo. 5. Mosaic Video: Pixelate or blur or Highlighted a part in the video. 6. Video Color: Adjust  the video color (Brightness, Contrast, Saturation, Hue,…) in a real-time manner. 7). Photo Motion: Set Ken Burns effect for photos. [OHTER FEATURES &amp; HOW TO USE] 1) Importing Videos or Photos: Add multiple videos or photos to a project instantly. 2) Multiple canvas ratios: Video original size, 1:1, 4:5, 16:9, 9:16, 4:3, 3:4, 19.5:9, 9:19.5, 3:2, 2:3, 2:1, 1:2, 2.39:1 . 3) Canvas background setting: Set the color or make background blur, or add a custom picture. 4) Combine: Merge multiple videos, photos or text into one video clip. 5) Split: With this feature, you can remove the middle part of the video,  speed up/down part of the video. 6) Video to picture: Extract still images from video via Split feature. 7) Trim: Cut out any unwanted moments. 8) Slow Motion: Slow down or speed up video (0.25x-6x). 9) Crop &amp; Mirror &amp; Flip &amp; Rotate  and Angle adjustment . 10) Reverse: Reverse video playback. 11) Duplicate: Duplicate projects or create duplicates of video clips. 12) Animated Subtitles: Add animated text or images to videos. 13) Watermark: Display your own logo on video. 14) Volume: Mute the video or increase the video volume (0-500%). 15) Music: Add multiple songs to a project. You can also choose a specific part of a song to include in your project by trimming it. 16) Sound Effects: Choose from many pre-defined sound effects. 17) Transitions: Select from a host of pre-defined video clip transitions. 18) Video Fade In/Out: Configure the fade-in and fade-out options in the Settings screen for the first and last shots. 19) Compress Video: Reduce video file size dramatically without reducing video resolution. 20) Save Storage Space: Perfect Video only saves the video location so imported videos don’t take up valuable storage space (just DON'T DELETE the original video you're editing). 21) High Resolution: Support for several formats, including 1920x1080HD,  and support for up to 4K resolution on iPhone 6s, iPhone 6s Plus, iPad Air 2, iPad Pro and later. 22) Share: Save your video to your Camera Roll or share it on Instagram, Facebook, YouTube or via email. 23) Instant Actions: All actions are performed in an instant manner. No need to wait any more! If you have a question or suggestion, please contact us. We’ll get right back to you. Thanks!  Email: PerfectVideoSupp@icloud.com"
1030906799,Photo & Video,Ripl: Create Social Videos,Beautiful branded posts,https://apps.apple.com/us/app/ripl-create-social-videos/id1030906799,2015-10-09,4.8,39321,89-8-2-0-1,free,0,USD,Offers In-App Purchases,"Ripl, Inc.",https://apps.apple.com/us/developer/ripl-inc/id614945036,"Create branded videos and images in minutes - then instantly post to all your social media accounts at once. Make beautiful digital images and videos from your iPhone, iPad and computer.  Ripl helps you make professional looking posts every time so you can look as good on social media as you feel about your business. Market your products and services with short videos that Ripl helps you customize yourself, or start with Ripl design recommendations personalized to your business. Ripl even tracks the social media engagement your posts get so you can see what types of posts work best for you. 1 ) Pick from hundreds of design templates. Save time by choosing from hand-picked designs and daily recommendations, personalized for your business.   2 ) Make beautiful branded short videos with your own phone.  Use pictures and videos from your own phone or online storage services, then customize each video by including your logo and choosing fonts, colors, and music consistent with your brand.  3 ) Share to all your social accounts at once.  Connect all your social media accounts to Ripl and share your posts everywhere with one tap. Monitor your post engagement results across all accounts in one place. 4 ) Schedule multiple posts in advance.  Save time by making lots of social posts at once, then pick the dates for them to be published. Ripl makes it easy to create marketing campaigns with numerous social media videos and images all at the same time. 5 ) Set your brand style for every post.  You can set your logo, colors and fonts preferences in advance to ensure consistency in your social media content and alignment to your style. End videos with your logo and contact information to drive more business. What People Are Saying: “For a small business that uses Instagram for advertising, this App has been a huge asset to us! Very affordable, and each time we use it, we discover more features! Highly recommended!” “Our business has used Ripl for over two years to help us develop, post and track our social media marketing. The options are timely, trendy and easy to use. It allows YOU to be creative, and who knows your business better than you when it comes to developing your marketing pieces? The few times I had issues using the app, I contacted Ripl, and their response was almost immediate. I highly, highly recommend this product to any business, large or small, for their social media marketing.” “Very helpful and beautiful! The app so easy to use, and really helpful to make a marketing campaign with engaging simple creative.” Follow us: Twitter: @Ripl_App Instagram: @Ripl Facebook: @Ripl For support, contact us via social media or email us at feedback@ripl.com Subscription Details: Payment for Ripl Pro will be charged to your iTunes Account at confirmation of purchase. Your Ripl Pro subscription will automatically renew unless auto-renew is turned off within your iTunes Account at least 24-hours before the end of the current subscription billing period. You can manage your subscription or turn off auto-renew in your iTunes Account settings after purchase. If you turn off auto-renew in the middle of a subscription period, you will still have access to all premium features until the end of the period. No partial refunds will be given for turning off auto-renew in the middle of a subscription period. — Protecting your privacy and personal information is of the utmost importance to us at Ripl. By downloading and installing the Ripl software, you provide your consent to allow Ripl, Inc. to securely collect, store and use certain personal information necessary for the delivery of the Ripl Service as disclosed in our Privacy Policy (bit.ly/RiplPrivacy). Your use of Ripl software and Service is also subject to our Terms of Use (bit.ly/RiplTerms). Ripl, Inc. is proud to be fully GDPR, CCPA, and DMCA compliant."
1188477208,Photo & Video,Top Nine for Instagram 2019 -,Best Nine Instagram Photos,https://apps.apple.com/us/app/top-nine-for-instagram-2019/id1188477208,2016-12-22,4,23283,54-21-10-4-12,free,0,USD,Offers In-App Purchases,Beta Labs,https://apps.apple.com/us/developer/beta-labs/id1136904388,"Find and share your top nine Instagram moments of 2019! Create your collage with your best nine Instagram photos of 2019. Thank you for being one of the millions of users who downloaded Top Nine. You've all posted amazing memories and created unique gifts using your photos from Instagram, and we couldn't be happier to have taken part in that. Used by all celebrities and influencers, sharing your #TopNine2019 has become the best way to rediscover your top nine Instagram moments from 2019. Check out what news outlets say about us! ""Because if it's not on your Top Nine grid, did it really happen?"" - Refinery29 ""Everyone's favorite generator is back!"" - Glamour.com https://mashable.com/article/how-to-make-instagram-best-top-nine-2018/ http://nymag.com/intelligencer/2018/12/2018-best-nine-instagram-generator-how-to-use.html https://www.cosmopolitan.com/lifestyle/a25572818/2018-recap-instagram-top-nine-spotify-wrapped/ As always, we're listening to your feedback and working hard to improve Top Nine. If you have any questions or comments, please reach out at support@topnine.co (not .com!) From all of us here working at Top Nine we with you a happy holidays! Photo Credit: Samuel Elkins, Chelsea Yamase, Alex Strohl, Alec Basanec, Eric Rubens, Jack Morris, Julius Kahkonen, Alexander Neimert, Kyle Hunter, and Jacob Riglin."
1056995900,Photo & Video,Slo Mo Video - Slow Motion Vid Speed Editor for YouTube and Instagram,,https://apps.apple.com/us/app/slo-mo-video-slow-motion-vid-speed-editor-for-youtube/id1056995900,2015-11-29,4.3,45865,60-20-10-4-6,free,0,USD,Offers In-App Purchases,Beautiful Video Project Inc.,https://apps.apple.com/us/developer/beautiful-video-project-inc/id929394808,Create slow motion videos! Slo Mo Video is the best way edit the playback speed of your videos. Choose from your library or record a new one with the camera. Select from a wide variety of speeds. Unlock speed mode to make your video play faster. Slo Mo Video is quick and easy to use! Choose exactly where the speed should change with Slo Mo Video Pro. Share your hilarious Slo Mo Video on Instagram.
595086167,Photo & Video,PicSee - Add Text Over Picture,Typography & Write on Photo,https://apps.apple.com/us/app/picsee-add-text-over-picture/id595086167,2013-02-15,4.6,32484,80-9-5-2-5,free,0,USD,Offers In-App Purchases,"Xi'an Button Software Technology Co., Ltd.",https://apps.apple.com/us/developer/xian-button-software-technology-co-ltd/id396267231,"The easiest way to add fun text, artworks and stickers to your photos. Let your photos talk in an instant and share to Instagram, Facebook, etc. Beautiful typographic designs, Textarts, various fonts, advanced fine adjustments, finely-selected filters, all you want for Photo Text design is here. The combination of the above features brings you a world of infinite possibility. Here’s how people use PicSee: — Create personal quotes — Photo caption — Event posters — Sale &amp; advertising fliers — iPhone wallpapers  — Social Media posts — Food &amp; recipes sharing — Travel posts and more with your unlimited imaginations. --------------------- What our users say:   Awesome!!!!! by Prettycoolandchic I got this app to get cute text on my babies picture and my YouTube channel (Radiant Dela) thumbnails. It's simply cute! I'll be upgrading to get more txt options! BEST EDITING APP!!! by Jadyn Stutler If you want to edit picture to the best of your ability and want them to be beautiful pictures this is the app for you!! There is only ONE thing I don't like!! It is TOOO perfect!!!!! DOWNLOAD IT NOWWW!!! --------------------- Key Features: *Fine Adjustments Advanced options for adjusting the font of your text, including 3D, partial eraser, arc-aligned text, adjust (leading &amp; tracking), shadows (color &amp; size), bold, convert UPPERCASE etc. * Fantastic Fonts and Text Arts Choose from 100 + fonts and Textarts to inspire your creation. Adjust the size, color, pattern, rotation, position, spacing, and alignment to perfect your design. *Typography Designs Plenty of typographic styles make it extremely easy to create beautiful pictures &amp; posters with eye-catching designs ( more to come). *Huge Collection of Stickers 200+ creative stickers help you make fun pictures with editable colors and textures. Various shapes and ornaments let you explore your unlimited creativity and enrich your personalized design. *Popular Filters Abundant of professional filters including Natural Lights, Textures, Clear, Nostalgic etc., Make your pictures stunning with one touch, easily turn your photos into a delicate artwork . * Gorgeous Colors and Patterns Choose from the beautiful colors and patterns to use on your Texts and Artworks. Simply swipe the color picker to choose your style and tone. Make your creations unique.    Follow us @PicSee__app on Instagram for more design inspirations and updates. PicSee Plus+ Subscriptions * You can subscribe for PicSee Plus+ Subscription to all features and contents offered for purchase within the app. PicSee offers monthly, annual and one time purchase subscriptions. The subscription prices are:  (i) $7.99 / 1 month (ii) $29.99 / 1 year (iii) $32.99 / one time purchase -You can subscribe to a monthly plan ($7.99 billed once a month) or a yearly plan that comes with a free 3 days trial ($29.99 billed once a year after the free trial expires). Also you can purchase it permanently ($32.99 billed one time). The prices are in US dollars. Pricing in other countries may vary and actual charges may be converted to your local currency depending on the country of residence. -Payment will be charged to iTunes Account at confirmation of purchase. -Subscriptions automatically renew unless auto-renew is turned off at least 24-hours before the end of the current period. -Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal. -Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase. -Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable. Terms of use: https://s3.amazonaws.com/common.files/picsee/Terms+of+Use.html Privacy policy:  https://s3.amazonaws.com/common.files/picsee/Privacy+Policy.html "
417582128,Photo & Video,Photo Splash - photo editor,Black and White Color effects,https://apps.apple.com/us/app/photo-splash-photo-editor/id417582128,2011-02-04,4,2456,49-22-15-6-9,free,0,USD,Offers In-App Purchases,pixel force private limited,https://apps.apple.com/us/developer/pixel-force-private-limited/id342117433,"Photo splash , is a free application that lets users to make very nice photos with selective colorization effects popularly known as Photo Splash Feature 1. Gesture detection, pinch - you can zoom the image to do detailed splash work pan - you can freely move the image across the screen 2. preview window support, helps you in finding what is happening behind your finger 3. Both gray to color and color to gray support 4. email, alubm, facebbook, twitter, clipboard and global wall support 5. No need to pay for, its absolutely free application"
979234250,Photo & Video,"Slow.er Mo, Replay Video Cam",Movie Lapse & Games Changer,https://apps.apple.com/us/app/slow-er-mo-replay-video-cam/id979234250,2015-03-31,4.3,15889,73-8-6-3-10,free,0,USD,Offers In-App Purchases,Grey Desk SA,https://apps.apple.com/us/developer/grey-desk-sa/id920776357,"Slow Motion Video Editor was created to adjust the speed of your videos. You can apply both slomo &amp; timelapse on a single video. How cool is it that you can slow down part of a video and make the rest quicker? Some technical stuff : - 240 frames per second on iphone 6 &amp; 6+ - 120 FPS on iphone 5 &amp; 5S - 60 FPS on iPhone 4 &amp; 4S! Subscription options include:  - Slow Motion weekly subscription (paid weekly) for $4.99 / week - Slow Motion monthly subscription (paid monthly) for $8.99 / month - Slow Motion yearly subscription (paid yearly) for $49.99 / year Subscriptions will be charged to your credit card through your iTunes account. Your subscription will automatically renew unless cancelled at least 24 hours before the end of your current subscription, and you can cancel a subscription during the active period. You can manage your subscription at any time, either by viewing your account in iTunes from your Mac or PC, or Account Settings on your device after purchase.  Slow Motion Privacy Policy and terms and conditions available at https://slowmotioneditor.com/policy.html and Terms of Use https://slowmotioneditor.com/terms.html Have fun!"
